Fecha,TempMedia,TempMax,HorMinTempMax,TempMin,HorMinTempMin,HumedadMedia,HumedadMax,HorMinHumMax,HumedadMin,HorMinHumMin,VelViento,DirViento,VelVientoMax,HorMinVelMax,DirVientoVelMax,Radiacion,Precipitacion,TempSuelo1,TempSuelo2,EtPMon,PePMon,Estacion
2004-04-15,13.43,15.47,1150.0,10.1,130.0,87.2,94.8,540.0,78.2,1220,2.227,28.11,7.32,2039.0,27.71,7.16,1.2,,,1.4958773851394653,0.0,IB06
2004-04-16,14.73,18.13,1200.0,13.02,1810.0,85.4,95.7,250.0,63.39,1220,2.815,181.5,13.47,2310.0,313.4,8.52,7.8,,,2.1333119869232178,4.022206783294678,IB06
2004-04-17,13.64,17.45,1340.0,8.18,0.0,84.6,96.3,2100.0,72.8,1350,1.679,356.6,7.69,14.0,18.35,17.42,1.2,,,2.539822816848755,0.0,IB06
2004-04-18,13.98,20.38,1310.0,5.587,400.0,70.5,97.3,440.0,43.27,1320,2.51,241.4,8.55,1610.0,226.1,20.54,0.0,,,3.6809237003326416,0.0,IB06
2004-04-19,12.77,15.4,1240.0,6.521,2330.0,54.37,80.6,0.0,34.83,1710,3.257,291.4,14.51,1007.0,298.4,21.57,0.2,,,3.8038618564605713,0.0,IB06
2004-04-20,14.05,22.42,1430.0,4.193,320.0,65.56,95.5,2330.0,29.55,1050,1.362,289.9,7.35,1150.0,302.0,26.85,0.0,,,4.23249626159668,0.0,IB06
2004-04-21,14.85,25.28,1310.0,4.526,530.0,69.2,96.9,620.0,34.6,1110,1.046,203.2,7.81,1352.0,119.1,26.55,0.0,,,4.231370449066162,0.0,IB06
2004-04-22,13.23,22.75,1230.0,6.325,240.0,82.4,96.9,2030.0,52.24,1230,1.688,62.1,8.46,2339.0,13.34,16.87,33.0,,,3.13733172416687,20.209505081176758,IB06
2004-04-23,14.39,17.53,1530.0,12.36,0.0,78.7,92.5,2320.0,63.47,1140,2.709,11.78,11.55,318.0,11.35,11.4,1.2,,,2.397117853164673,0.0,IB06
2004-04-24,16.43,21.75,1310.0,7.51,0.0,64.0,95.6,2230.0,37.73,1400,1.515,335.6,6.889,1136.0,341.2,26.66,0.0,,,4.285205841064453,0.0,IB06
2004-04-25,12.93,21.45,910.0,5.392,430.0,80.1,97.3,610.0,51.46,920,1.464,20.14,8.58,945.0,0.095,23.23,0.0,,,3.5750179290771484,0.0,IB06
2004-04-26,13.06,22.29,1240.0,3.607,520.0,65.28,97.5,540.0,29.3,910,0.958,152.3,4.126,1321.0,179.7,26.72,0.0,,,3.998981237411499,0.0,IB06
2004-04-27,13.21,23.02,1300.0,2.474,520.0,64.85,96.5,340.0,28.68,1330,1.063,184.8,5.38,1446.0,122.2,27.54,0.0,,,4.203455448150635,0.0,IB06
2004-04-28,13.14,19.64,1150.0,3.6,340.0,85.7,96.0,540.0,64.97,1000,1.227,53.52,5.194,1043.0,54.16,17.44,1.4,,,2.720423460006714,0.0,IB06
2004-04-29,15.82,20.64,1400.0,10.89,2310.0,84.4,96.7,2350.0,53.11,1500,1.551,238.4,6.292,1423.0,236.3,15.14,0.6,,,2.8952438831329346,0.0,IB06
2004-04-30,14.85,21.75,1450.0,6.976,410.0,74.4,97.9,610.0,34.74,1450,1.693,227.2,7.87,1131.0,211.1,23.79,0.0,,,4.103780746459961,0.0,IB06
2004-05-01,13.68,21.3,1250.0,5.259,440.0,71.5,97.1,500.0,33.01,1350,1.607,230.5,6.968,1218.0,209.6,26.62,0.0,,,4.273560523986816,0.0,IB06
2004-05-02,13.62,18.66,930.0,5.126,250.0,81.5,96.8,400.0,54.79,940,1.119,70.7,4.596,2351.0,18.06,12.6,0.8,,,2.341108560562134,0.0,IB06
2004-05-03,14.29,16.0,720.0,11.82,2250.0,88.0,95.2,2300.0,77.4,1540,2.12,258.3,6.36,336.0,34.52,4.184,4.0,,,1.2843555212020874,1.0272979736328125,IB06
2004-05-04,14.57,18.38,1500.0,12.16,2150.0,80.5,95.7,100.0,48.4,1510,2.193,341.9,9.38,732.0,15.51,10.18,11.4,,,2.55293607711792,6.624699115753174,IB06
2004-05-05,14.47,18.65,1620.0,10.16,2340.0,75.3,95.9,0.0,39.81,1510,1.663,254.0,10.33,1250.0,311.4,13.34,2.2,,,2.848288059234619,0.0,IB06
2004-05-06,13.49,18.45,1410.0,8.31,2210.0,61.95,96.6,30.0,31.69,1600,2.202,274.6,9.91,620.0,322.6,26.85,0.8,,,4.307325839996338,0.0,IB06
2004-05-07,13.58,19.38,1220.0,7.18,2130.0,63.74,94.0,540.0,31.22,1300,1.255,297.4,6.105,1459.0,309.3,25.64,0.0,,,3.9881129264831543,0.0,IB06
2004-05-08,12.91,18.45,1150.0,4.26,0.0,68.1,95.9,2310.0,45.81,810,1.183,57.19,6.174,415.0,339.3,21.29,0.0,,,3.297255039215088,0.0,IB06
2004-05-09,12.8,20.18,1330.0,1.874,510.0,75.2,97.6,540.0,38.14,1030,1.987,219.1,7.32,1414.0,216.5,28.19,0.0,,,4.348421573638916,0.0,IB06
2004-05-10,15.95,22.9,1220.0,9.38,110.0,75.7,97.6,350.0,42.93,1220,1.482,211.6,5.566,726.0,218.8,21.05,0.0,,,3.824507236480713,0.0,IB06
2004-05-11,14.45,17.46,1230.0,12.49,420.0,86.2,95.5,430.0,64.05,1310,3.177,31.43,11.02,1605.0,38.01,11.79,20.6,,,2.4636197090148926,12.703396797180176,IB06
2004-05-12,13.5,15.94,1650.0,8.51,2350.0,85.9,95.6,0.0,70.4,2120,3.387,10.86,11.07,57.0,4.918,5.191,14.4,,,1.6392760276794434,8.661835670471191,IB06
2004-05-13,14.88,22.82,1130.0,7.51,50.0,79.0,96.6,120.0,37.81,1010,0.891,102.0,4.292,1226.0,77.7,23.79,0.0,,,3.8755040168762207,0.0,IB06
2004-05-14,13.46,19.64,1400.0,7.18,2250.0,76.6,97.2,510.0,45.8,1350,1.398,54.13,7.74,1044.0,22.31,26.47,0.2,,,3.982560157775879,0.0,IB06
2004-05-15,13.54,19.58,930.0,6.65,520.0,77.9,97.4,600.0,47.27,910,1.248,33.0,5.841,830.0,1.324,18.02,0.0,,,3.094700813293457,0.0,IB06
2004-05-16,15.13,23.15,1240.0,6.584,500.0,74.9,96.6,550.0,39.66,1220,1.051,62.45,5.459,1403.0,34.96,28.88,0.0,,,4.5071635246276855,0.0,IB06
2004-05-17,16.06,23.42,1110.0,8.38,0.0,76.5,96.9,600.0,44.65,1010,1.166,52.26,5.655,1539.0,16.63,28.73,0.0,,,4.576370716094971,0.0,IB06
2004-05-18,15.94,23.95,1410.0,7.25,430.0,71.0,97.1,530.0,34.27,1630,0.92,86.2,4.008,1216.0,43.84,29.39,0.0,,,4.652675628662109,0.0,IB06
2004-05-19,15.69,25.61,1040.0,4.793,440.0,67.34,97.4,550.0,29.28,1020,0.945,46.52,4.841,1502.0,15.59,29.89,0.0,,,4.831533908843994,0.0,IB06
2004-05-20,15.29,23.28,1220.0,5.726,500.0,73.3,97.2,530.0,38.81,840,0.938,92.7,4.332,1706.0,88.2,30.33,0.2,,,4.652693748474121,0.0,IB06
2004-05-21,16.02,23.82,1310.0,6.584,510.0,77.5,97.3,550.0,45.72,1330,1.133,77.5,5.106,1413.0,3.969,29.47,0.0,,,4.662011623382568,0.0,IB06
2004-05-22,16.81,22.23,1510.0,9.38,440.0,82.6,97.2,530.0,64.95,1550,0.863,69.88,3.577,1306.0,129.2,13.4,0.0,,,2.534390449523926,0.0,IB06
2004-05-23,17.18,22.09,1210.0,8.51,0.0,74.2,94.5,2330.0,44.59,1150,1.481,41.28,5.468,1424.0,29.1,25.8,0.0,,,4.358973979949951,0.0,IB06
2004-05-24,16.09,20.84,1000.0,7.98,150.0,74.5,95.8,210.0,49.26,1000,1.86,29.03,8.06,1005.0,354.5,24.1,0.0,,,4.051097393035889,0.0,IB06
2004-05-25,16.03,21.24,1210.0,10.43,250.0,84.0,97.1,530.0,60.91,1210,1.136,35.2,3.998,1225.0,354.4,11.57,0.0,,,2.383352279663086,0.0,IB06
2004-05-26,15.89,19.51,1010.0,11.62,2350.0,84.1,95.0,0.0,66.11,930,0.552,80.8,3.185,1035.0,116.2,10.62,0.8,,,2.0546367168426514,0.0,IB06
2004-05-27,15.97,23.35,1440.0,7.64,440.0,75.6,97.4,550.0,40.59,1510,1.042,57.19,4.812,1226.0,21.54,26.93,0.0,,,4.3990325927734375,0.0,IB06
2004-05-28,16.96,25.55,1040.0,6.851,420.0,72.8,97.0,530.0,36.87,1000,0.876,106.4,4.939,1209.0,89.0,28.0,0.0,,,4.65333366394043,0.0,IB06
2004-05-29,18.19,27.12,1130.0,9.04,410.0,74.4,97.2,520.0,33.73,1030,1.101,51.93,5.851,1250.0,22.29,28.47,0.0,,,5.049821853637695,0.0,IB06
2004-05-30,19.05,26.92,1120.0,9.71,450.0,71.6,97.3,540.0,46.17,1610,1.006,53.16,5.047,959.0,166.3,27.48,0.0,,,4.808666706085205,0.0,IB06
2004-05-31,19.3,26.26,1250.0,12.69,0.0,73.2,93.7,2350.0,43.64,1220,0.815,68.49,4.645,1422.0,14.07,24.04,0.0,,,4.335001468658447,0.0,IB06
2004-06-01,20.09,28.78,1030.0,10.83,440.0,71.5,96.8,540.0,40.98,1020,0.987,65.79,5.037,1034.0,30.32,28.82,0.0,,,5.203734874725342,0.0,IB06
2004-06-02,19.28,25.75,910.0,12.49,440.0,77.2,95.4,520.0,45.72,830,1.187,96.3,5.312,1348.0,113.3,26.99,0.0,,,4.805004119873047,0.0,IB06
2004-06-03,18.94,27.52,1320.0,10.43,440.0,74.4,96.9,520.0,39.38,1250,1.086,134.1,6.115,1331.0,212.0,24.59,0.0,,,4.615869045257568,0.0,IB06
2004-06-04,19.36,27.52,1330.0,10.3,420.0,67.5,96.4,520.0,30.47,1310,1.009,24.03,6.105,1150.0,3.59,29.26,0.0,,,5.225661754608154,0.0,IB06
2004-06-05,19.65,27.59,1130.0,10.44,420.0,67.04,96.0,520.0,32.67,1010,1.143,161.1,5.41,1035.0,114.0,28.37,0.0,,,5.208890438079834,0.0,IB06
2004-06-06,19.96,27.79,1100.0,9.84,440.0,68.5,95.1,520.0,34.72,1140,1.113,74.1,4.91,1215.0,112.2,29.57,0.0,,,5.341607093811035,0.0,IB06
2004-06-07,20.25,26.99,1320.0,13.02,400.0,76.9,96.0,440.0,49.29,1410,1.488,51.87,5.018,1511.0,16.06,27.02,0.2,,,5.011113166809082,0.0,IB06
2004-06-08,20.48,27.12,1230.0,13.75,330.0,73.6,96.2,500.0,37.05,1230,1.145,42.42,5.341,1445.0,8.69,25.59,0.0,,,4.873727798461914,0.0,IB06
2004-06-09,20.71,28.19,1310.0,11.96,400.0,64.61,94.8,430.0,35.72,1240,1.125,86.0,5.155,1247.0,79.8,28.56,0.0,,,5.3136515617370605,0.0,IB06
2004-06-10,20.67,29.38,1250.0,10.5,410.0,63.54,93.0,520.0,33.59,1020,1.297,53.2,5.008,1445.0,354.3,30.2,0.0,,,5.726152420043945,0.0,IB06
2004-06-11,20.8,30.45,1240.0,9.24,420.0,63.16,95.6,520.0,27.01,1210,0.993,61.74,4.831,1328.0,19.55,30.44,0.0,,,5.665163040161133,0.0,IB06
2004-06-12,22.28,30.64,1330.0,11.63,440.0,61.33,95.7,530.0,28.6,1320,1.057,90.4,4.508,1001.0,75.4,28.35,0.0,,,5.546161651611328,0.0,IB06
2004-06-13,21.09,25.4,1510.0,14.41,0.0,62.6,86.2,700.0,33.93,1550,1.551,39.9,6.38,948.0,25.14,21.4,0.4,,,4.580267906188965,0.0,IB06
2004-06-14,18.37,23.24,840.0,12.62,0.0,67.35,94.9,2340.0,43.74,840,1.581,25.64,7.61,907.0,55.49,12.66,5.8,,,3.120898485183716,2.4956960678100586,IB06
2004-06-15,16.68,22.03,1210.0,11.56,2330.0,82.0,96.3,330.0,60.02,1640,1.062,31.64,4.655,632.0,348.7,18.19,4.2,,,3.236703634262085,1.1994191408157349,IB06
2004-06-16,18.04,24.88,1050.0,9.44,350.0,75.8,97.0,520.0,43.05,1340,0.712,318.9,5.635,0.0,1.986,13.91,1.0,,,2.9006974697113037,0.0,IB06
2004-06-17,23.6,31.96,1320.0,14.02,0.0,59.05,93.9,0.0,27.0,1310,1.377,24.61,6.135,1025.0,5.195,29.81,0.4,,,6.2073516845703125,0.0,IB06
2004-06-18,23.2,33.16,1100.0,11.23,430.0,57.01,97.0,520.0,19.89,1030,1.929,219.6,7.95,1243.0,160.7,30.63,0.0,,,6.992388725280762,0.0,IB06
2004-06-19,21.67,29.98,1420.0,13.89,330.0,68.79,88.6,330.0,41.58,1420,1.36,281.1,7.08,1411.0,299.1,16.25,0.0,,,4.059597015380859,0.0,IB06
2004-06-20,19.92,24.48,1030.0,15.27,0.0,78.6,95.6,530.0,56.7,1030,0.972,45.33,5.223,1344.0,25.42,16.63,2.8,,,3.3056390285491943,0.0,IB06
2004-06-21,21.42,28.25,1250.0,14.22,120.0,77.3,96.0,550.0,52.42,1130,1.195,118.7,5.576,1513.0,5.762,25.53,0.0,,,4.848679065704346,0.0,IB06
2004-06-22,23.34,32.29,1410.0,14.8,420.0,63.88,96.0,540.0,25.34,1330,1.24,201.8,4.89,1156.0,170.7,26.18,0.0,,,5.6844658851623535,0.0,IB06
2004-06-23,23.65,31.84,1110.0,13.49,440.0,66.2,92.3,2300.0,33.86,930,1.184,90.5,5.096,1134.0,30.79,29.27,0.0,,,5.902734279632568,0.0,IB06
2004-06-24,23.58,29.72,1310.0,17.07,350.0,75.8,96.6,400.0,48.1,1300,1.351,47.77,5.988,1546.0,56.39,29.37,0.0,,,5.724727153778076,0.0,IB06
2004-06-25,23.37,29.32,1210.0,16.6,2330.0,65.28,94.6,520.0,39.25,1430,1.176,60.63,5.998,1207.0,50.44,28.17,0.0,,,5.533886432647705,0.0,IB06
2004-06-26,24.3,32.49,1450.0,14.55,400.0,60.35,89.8,330.0,30.52,1420,1.146,77.4,4.479,1205.0,97.5,29.7,0.0,,,6.0581817626953125,0.0,IB06
2004-06-27,24.98,33.48,1520.0,14.62,450.0,59.56,92.1,520.0,30.59,1510,1.015,79.8,4.243,1203.0,68.1,30.04,0.0,,,6.094847202301025,0.0,IB06
2004-06-28,25.36,34.88,1310.0,14.81,440.0,57.15,91.4,450.0,26.21,950,1.046,69.4,5.615,1431.0,43.63,29.67,0.0,,,6.234838485717773,0.0,IB06
2004-06-29,23.87,30.58,1310.0,15.94,410.0,66.72,91.6,440.0,38.04,1400,1.365,38.86,5.831,849.0,348.6,29.29,0.0,,,5.915265083312988,0.0,IB06
2004-06-30,26.45,36.01,1440.0,15.88,400.0,57.02,93.6,440.0,21.48,1530,1.239,211.9,5.282,1459.0,253.3,29.12,0.0,,,6.5424885749816895,0.0,IB06
2004-07-01,25.26,32.9,1020.0,16.8,440.0,67.72,91.1,410.0,34.13,940,1.633,61.09,6.909,1417.0,350.3,28.43,0.0,,,6.310332775115967,0.0,IB06
2004-07-02,22.83,26.68,950.0,16.33,2350.0,68.06,88.2,220.0,53.88,1530,2.111,33.9,6.85,827.0,32.88,26.42,0.0,,,5.22137975692749,0.0,IB06
2004-07-03,21.93,28.32,1410.0,13.36,440.0,66.08,92.5,450.0,41.79,940,1.375,69.78,5.811,749.0,61.72,29.19,0.0,,,5.5379791259765625,0.0,IB06
2004-07-04,23.13,30.45,1410.0,13.95,450.0,64.63,93.9,530.0,36.65,1510,0.996,97.3,4.675,1502.0,70.6,29.44,0.0,,,5.632743835449219,0.0,IB06
2004-07-05,23.58,33.22,1310.0,13.22,440.0,64.41,91.7,420.0,29.79,1340,0.981,93.5,5.165,1416.0,3.683,29.17,0.0,,,5.849188327789307,0.0,IB06
2004-07-06,25.06,31.83,1500.0,17.4,50.0,65.06,91.9,110.0,33.33,1220,1.293,48.57,6.772,953.0,46.57,23.78,0.0,,,5.3326416015625,0.0,IB06
2004-07-07,26.51,33.29,1130.0,21.17,0.0,69.91,88.1,220.0,37.85,930,1.281,166.1,6.184,934.0,224.6,18.25,0.0,,,4.708364963531494,0.0,IB06
2004-07-08,25.22,32.62,1500.0,19.26,500.0,54.69,93.3,520.0,17.49,1520,1.427,292.6,7.59,1546.0,300.8,24.08,0.2,,,5.811757564544678,0.0,IB06
2004-07-09,21.52,27.92,1310.0,14.42,2350.0,62.49,88.8,2340.0,32.96,0,1.2,112.2,6.968,3.0,11.63,23.43,0.0,,,4.797187805175781,0.0,IB06
2004-07-10,21.55,28.58,1320.0,12.1,440.0,63.56,94.5,520.0,32.0,1350,1.19,111.5,5.233,1409.0,62.34,29.12,0.0,,,5.489895343780518,0.0,IB06
2004-07-11,21.2,27.34,1300.0,13.36,340.0,70.5,91.7,520.0,50.64,1300,1.208,79.0,6.037,1108.0,16.53,19.14,0.0,,,3.954894542694092,0.0,IB06
2004-07-12,18.07,21.57,1720.0,13.29,0.0,88.8,95.8,2340.0,66.57,1720,0.517,96.1,3.685,610.0,67.42,7.16,30.8,,,1.6897003650665283,18.86370849609375,IB06
2004-07-13,19.75,26.74,1010.0,12.36,240.0,76.0,96.8,350.0,43.11,1100,0.954,22.41,4.743,1408.0,31.47,17.66,0.0,,,3.6238393783569336,0.0,IB06
2004-07-14,20.42,26.72,1410.0,13.62,500.0,71.7,96.8,530.0,43.72,1310,0.987,80.0,5.498,1134.0,110.3,27.21,0.0,,,4.875162601470947,0.0,IB06
2004-07-15,21.02,28.78,1320.0,11.9,500.0,72.5,96.7,530.0,45.77,1130,0.857,77.2,5.165,1356.0,120.7,26.21,0.2,,,4.7983293533325195,0.0,IB06
2004-07-16,21.81,29.45,1400.0,12.62,400.0,65.64,96.9,540.0,29.47,1550,0.991,89.0,5.557,1312.0,83.5,29.99,0.0,,,5.538337707519531,0.0,IB06
2004-07-17,22.74,30.58,1610.0,14.09,400.0,70.3,95.6,450.0,31.27,1640,0.994,88.1,4.273,1453.0,72.0,21.19,0.0,,,4.543984889984131,0.0,IB06
2004-07-18,24.27,29.98,1240.0,16.6,300.0,76.5,95.8,400.0,53.82,1230,1.249,46.08,5.204,1341.0,353.4,26.43,0.0,,,5.197719573974609,0.0,IB06
2004-07-19,25.53,30.65,1300.0,21.71,240.0,74.0,89.7,2150.0,53.95,1300,1.56,44.02,4.753,1459.0,9.92,26.97,0.0,,,5.635024547576904,0.0,IB06
2004-07-20,24.55,31.51,1200.0,17.8,440.0,78.1,95.9,600.0,46.7,1150,1.129,75.2,6.468,1445.0,32.11,25.06,0.0,,,5.161479473114014,0.0,IB06
2004-07-21,24.53,31.11,1320.0,17.33,350.0,77.5,96.4,420.0,54.81,1350,1.018,120.7,4.381,1515.0,123.2,23.57,0.0,,,4.77394437789917,0.0,IB06
2004-07-22,25.96,35.08,1500.0,16.93,450.0,72.4,96.0,540.0,33.85,1450,1.14,76.3,5.155,1600.0,44.38,27.06,0.0,,,5.887085914611816,0.0,IB06
2004-07-23,26.41,33.42,1410.0,18.53,340.0,76.3,95.6,550.0,48.89,1040,1.263,81.9,5.027,1741.0,14.74,25.82,0.0,,,5.524998188018799,0.0,IB06
2004-07-24,26.27,31.58,1210.0,20.51,0.0,69.14,93.3,520.0,41.77,1220,1.265,44.11,6.115,1242.0,18.8,25.88,0.0,,,5.510441780090332,0.0,IB06
2004-07-25,24.69,30.98,1400.0,18.33,350.0,75.2,91.2,400.0,56.94,1550,1.114,128.2,5.037,1625.0,131.4,19.42,0.0,,,4.201442718505859,0.0,IB06
2004-07-26,23.36,29.98,1300.0,16.87,0.0,72.5,95.0,430.0,46.23,1300,0.88,109.9,6.272,1014.0,31.27,19.48,0.0,,,4.072388648986816,0.0,IB06
2004-07-27,23.56,30.78,1000.0,15.88,430.0,74.3,94.4,540.0,44.1,1000,1.101,64.79,6.752,1216.0,137.2,22.34,0.0,,,4.655024528503418,0.0,IB06
2004-07-28,24.28,31.05,1050.0,16.27,450.0,70.5,96.0,550.0,40.78,1050,1.162,50.3,5.762,1302.0,59.61,27.67,0.0,,,5.481486797332764,0.0,IB06
2004-07-29,23.84,30.8,1250.0,16.53,500.0,72.9,94.8,530.0,38.45,1410,0.714,117.5,4.949,1639.0,52.24,16.02,0.2,,,3.578765869140625,0.0,IB06
2004-07-30,24.32,32.11,1320.0,16.53,440.0,69.74,95.0,540.0,40.57,1400,0.965,84.4,5.537,1314.0,23.9,25.53,0.0,,,5.147249698638916,0.0,IB06
2004-07-31,24.98,33.62,1240.0,16.54,440.0,67.58,94.0,510.0,35.51,1300,0.824,67.64,4.596,1346.0,8.78,26.04,0.0,,,5.260728359222412,0.0,IB06
2004-08-01,25.2,33.57,1030.0,15.49,500.0,67.54,94.5,540.0,30.8,1020,1.121,37.01,5.106,1254.0,59.02,27.27,0.0,,,5.676824569702148,0.0,IB06
2004-08-02,25.67,35.81,1230.0,16.21,420.0,62.42,95.0,540.0,24.41,1220,0.941,214.4,6.272,1456.0,208.2,20.89,0.0,,,4.91004753112793,0.0,IB06
2004-08-03,27.28,36.21,1420.0,16.54,520.0,51.38,93.2,440.0,14.56,1440,1.691,224.1,6.409,1434.0,214.7,26.8,0.0,,,6.692983150482178,0.0,IB06
2004-08-04,25.91,31.5,1530.0,20.44,510.0,75.1,93.1,520.0,44.23,1520,1.51,17.03,7.33,1607.0,337.9,22.08,5.2,,,4.99847412109375,2.0262398719787598,IB06
2004-08-05,23.81,30.58,1140.0,18.6,2350.0,79.2,95.5,110.0,46.77,1150,1.041,83.6,5.184,1249.0,126.1,19.07,2.4,,,4.123534679412842,0.0,IB06
2004-08-06,24.77,31.71,1110.0,16.53,500.0,70.7,96.5,550.0,38.92,1040,0.972,174.1,4.831,1310.0,30.32,24.33,0.0,,,4.9286789894104,0.0,IB06
2004-08-07,25.27,32.68,1420.0,16.87,510.0,68.52,95.8,550.0,29.26,1340,1.02,159.8,4.9,1352.0,135.3,24.36,0.0,,,5.117346286773682,0.0,IB06
2004-08-08,26.25,33.09,1240.0,18.07,510.0,73.3,92.1,530.0,50.82,1140,1.085,119.4,5.165,1241.0,21.81,24.48,0.0,,,5.097026348114014,0.0,IB06
2004-08-09,26.72,34.55,1420.0,19.66,430.0,72.1,93.3,540.0,41.7,1350,1.273,180.7,5.615,1103.0,201.7,25.96,0.0,,,5.672827243804932,0.0,IB06
2004-08-10,26.97,33.68,1130.0,20.38,420.0,73.8,95.1,500.0,44.16,1120,1.285,151.1,6.35,1235.0,59.96,25.63,0.0,,,5.533531188964844,0.0,IB06
2004-08-11,26.89,34.95,1510.0,18.33,310.0,57.39,91.9,550.0,18.69,1510,1.57,225.0,7.02,1116.0,242.1,26.99,0.0,,,6.332997798919678,0.0,IB06
2004-08-12,26.56,35.94,1310.0,16.29,300.0,58.74,91.6,420.0,22.48,1710,1.632,218.1,6.713,1613.0,235.8,26.92,0.0,,,6.418692588806152,0.0,IB06
2004-08-13,25.4,30.51,1240.0,18.4,30.0,64.48,90.4,530.0,45.63,1250,1.407,79.0,5.909,1132.0,96.4,24.14,0.0,,,5.023343086242676,0.0,IB06
2004-08-14,24.73,31.91,1510.0,17.8,340.0,72.4,92.1,400.0,45.57,1510,1.135,78.7,5.057,1215.0,120.3,22.61,0.0,,,4.734344005584717,0.0,IB06
2004-08-15,25.05,31.91,1420.0,17.13,320.0,73.2,94.1,540.0,49.63,1010,1.147,98.9,4.714,1645.0,28.62,25.58,0.0,,,5.088210582733154,0.0,IB06
2004-08-16,26.63,36.01,1330.0,15.62,510.0,58.48,94.1,540.0,25.34,1320,1.34,198.6,5.174,1224.0,210.6,26.15,0.0,,,5.911937236785889,0.0,IB06
2004-08-17,26.89,34.43,1140.0,18.0,410.0,67.27,92.6,440.0,37.18,1140,2.047,218.6,6.88,1204.0,237.7,25.88,0.0,,,6.144894123077393,0.0,IB06
2004-08-18,27.86,36.34,1140.0,19.46,450.0,65.16,95.7,600.0,26.67,1140,1.344,139.2,6.478,1242.0,40.13,25.96,0.0,,,5.9772233963012695,0.0,IB06
2004-08-19,28.57,36.01,1410.0,20.71,430.0,61.69,93.6,510.0,28.93,1700,2.127,228.0,7.37,1511.0,213.8,25.82,0.0,,,6.627800464630127,0.0,IB06
2004-08-20,24.8,30.98,1110.0,16.29,2350.0,68.97,90.8,500.0,48.16,1350,1.352,38.86,5.478,1202.0,342.2,21.56,0.0,,,4.541947841644287,0.0,IB06
2004-08-21,23.42,29.38,1140.0,15.62,310.0,65.13,87.9,200.0,45.43,1210,1.263,97.4,5.576,922.0,124.6,19.84,0.0,,,4.164095878601074,0.0,IB06
2004-08-22,23.9,32.11,1450.0,14.55,500.0,63.29,94.4,600.0,34.86,1130,1.084,182.7,5.419,1507.0,159.6,21.9,0.0,,,4.573472023010254,0.0,IB06
2004-08-23,24.57,32.63,1440.0,15.55,510.0,66.07,90.7,450.0,35.45,1440,1.098,158.7,4.969,1309.0,147.5,22.1,0.0,,,4.671846389770508,0.0,IB06
2004-08-24,26.04,34.76,1120.0,17.53,440.0,71.8,90.5,500.0,44.37,1120,1.93,51.0,6.174,1520.0,15.3,22.3,0.0,,,5.432926654815674,0.0,IB06
2004-08-25,25.58,30.38,1510.0,20.2,0.0,68.8,86.6,2300.0,50.42,1510,1.719,63.72,8.94,1035.0,69.43,22.15,0.0,,,4.802010536193848,0.0,IB06
2004-08-26,24.12,29.85,1200.0,19.33,0.0,69.58,87.9,20.0,51.75,1230,1.007,100.8,4.988,1144.0,72.6,12.47,0.0,,,3.043731689453125,0.0,IB06
