Fecha,TempMedia,TempMax,HorMinTempMax,TempMin,HorMinTempMin,HumedadMedia,HumedadMax,HorMinHumMax,HumedadMin,HorMinHumMin,VelViento,DirViento,VelVientoMax,HorMinVelMax,DirVientoVelMax,Radiacion,Precipitacion,TempSuelo1,TempSuelo2,EtPMon,PePMon,Estacion
2004-03-31,13.366,18.31,1220,7.21,2300,68.256,94.3,0,47.11,1500,2.623,237.1,8.05,1514,213.8,12.24,0.8,,,2.709808349609375,0.0,IB02
2004-04-01,12.37,19.45,1130,6.151,330,78.7,96.5,710,40.87,1310,2.107,243.7,7.9,1355,217.1,21.98,0.0,,,3.463503122329712,0.0,IB02
2004-04-02,12.59,19.85,1150,5.612,450,79.6,95.3,600,55.54,1350,2.113,234.6,7.61,1220,215.2,19.14,0.0,,,3.011986494064331,0.0,IB02
2004-04-03,13.18,20.32,1210,6.084,2330,61.59,94.6,10,29.62,1220,1.335,49.65,5.39,1420,47.32,21.37,0.0,,,3.3989412784576416,0.0,IB02
2004-04-04,12.22,20.18,1150,3.868,540,69.86,92.8,0,35.14,1050,1.883,244.6,6.233,1349,226.5,23.1,0.0,,,3.678056478500366,0.0,IB02
2004-04-05,13.85,21.38,1230,8.1,530,65.55,96.9,740,27.46,1400,1.725,238.7,5.41,1444,224.0,20.47,0.0,,,3.6982827186584473,0.0,IB02
2004-04-06,14.23,21.38,1500,8.31,530,70.5,95.3,0,32.45,1020,2.099,234.7,6.703,1008,242.0,24.19,0.0,,,4.102858543395996,0.0,IB02
2004-04-07,12.51,19.72,1040,7.3,250,79.4,96.8,740,48.67,1100,2.058,30.14,7.14,1128,60.61,17.05,0.0,,,3.009363412857056,0.0,IB02
2004-04-08,12.48,17.09,1320,8.51,150,71.3,92.8,300,42.82,1250,1.46,65.8,4.792,1616,85.3,13.39,0.2,,,2.499408006668091,0.0,IB02
2004-04-09,9.47,12.47,1400,3.802,0,78.6,93.7,2350,49.84,1540,2.867,28.19,8.3,1400,50.11,9.47,3.6,,,2.0791783332824707,0.6899582743644714,IB02
2004-04-10,8.17,14.4,1200,1.045,510,75.2,95.8,450,47.06,1140,1.911,9.33,7.44,1222,46.18,16.82,0.0,,,2.514242172241211,0.0,IB02
2004-04-11,11.1,13.61,1110,7.83,2300,60.42,83.4,210,47.81,1220,3.829,31.08,11.09,954,44.85,12.27,0.4,,,2.7615561485290527,0.0,IB02
2004-04-12,10.83,18.24,1100,3.937,2350,66.85,92.1,2330,29.69,1210,2.161,245.8,7.89,1150,27.53,18.27,0.0,,,3.430713176727295,0.0,IB02
2004-04-13,9.13,18.17,1050,1.179,450,75.1,95.8,550,34.13,1140,1.304,264.7,5.243,1430,52.69,17.21,0.2,,,2.8327057361602783,0.0,IB02
2004-04-14,10.59,17.7,1120,0.775,320,71.2,96.1,520,31.91,1150,1.604,60.31,5.939,1100,146.8,17.98,0.0,,,3.0571463108062744,0.0,IB02
2004-04-15,13.37,15.95,1240,9.97,120,84.7,92.2,200,72.2,1240,3.73,38.97,8.4,1710,74.9,10.06,0.0,,,2.025357723236084,0.0,IB02
2004-04-16,14.19,17.16,1150,12.6,1820,86.3,95.6,320,66.25,1220,3.218,199.5,9.39,1041,185.8,8.06,13.0,,,2.017484188079834,7.721813201904297,IB02
2004-04-17,14.16,18.51,1230,9.84,2350,78.6,93.8,0,57.7,1730,1.978,225.0,7.18,208,234.5,17.91,0.0,,,2.963977813720703,0.0,IB02
2004-04-19,13.09,16.02,1620,8.04,0,50.77,87.0,0,31.91,1620,3.984,278.6,11.71,1134,290.8,23.2,0.0,,,4.1579108238220215,0.0,IB02
2004-04-20,16.07,23.54,1340,7.7,100,59.06,91.9,0,26.92,1340,2.856,246.8,8.66,707,217.9,26.43,0.0,,,5.206508636474609,0.0,IB02
2004-04-21,15.9,24.48,1150,7.43,510,66.67,94.9,440,33.25,1150,1.656,237.0,6.752,1214,222.9,26.77,0.0,,,4.617955684661865,0.0,IB02
2004-04-22,13.62,21.05,1300,7.5,230,78.0,93.5,2200,46.91,1410,2.265,234.1,8.11,2307,37.59,20.11,5.4,,,3.6282477378845215,2.180633783340454,IB02
2004-04-23,14.17,17.09,1550,12.33,30,77.6,87.2,2310,64.24,1210,2.89,14.87,9.7,254,29.36,8.95,2.6,,,2.2639222145080566,0.0,IB02
2004-04-24,16.87,23.4,1350,9.97,2350,63.0,88.8,2310,34.06,1510,1.415,268.8,6.527,1340,269.7,22.9,0.0,,,4.132296562194824,0.0,IB02
2004-04-25,14.89,23.07,1150,6.892,2350,70.9,93.3,0,33.18,1200,2.183,1.659,8.47,1230,60.5,27.59,0.0,,,4.803440093994141,0.0,IB02
2004-04-26,14.31,22.39,1140,5.343,400,58.53,94.7,240,22.28,1340,1.361,216.7,5.292,1323,87.2,26.95,0.0,,,4.408868312835693,0.0,IB02
2004-04-27,14.56,23.07,1350,4.938,520,53.66,86.3,520,24.84,1250,1.41,202.8,6.654,1446,156.7,27.7,0.0,,,4.580384731292725,0.0,IB02
2004-04-28,13.56,21.38,1120,4.871,520,81.3,93.7,2150,49.62,1020,1.926,57.46,6.184,1034,49.72,16.49,1.8,,,3.189249277114868,0.0,IB02
2004-04-29,15.64,20.12,1350,13.01,2320,83.8,95.2,440,52.92,1320,3.443,233.9,10.46,1321,265.1,18.66,0.8,,,3.615349769592285,0.0,IB02
2004-04-30,15.65,21.99,1340,9.84,530,71.3,95.8,350,32.31,1440,3.075,236.4,10.44,1336,255.9,24.24,0.0,,,4.792990684509277,0.0,IB02
2004-05-01,14.42,20.98,1310,7.16,450,67.63,93.4,520,26.79,1320,2.46,239.8,8.76,1234,221.6,27.21,0.0,,,4.810478687286377,0.0,IB02
2004-05-02,14.23,18.64,1150,8.31,320,77.7,93.1,330,55.14,1620,1.918,2.208,5.674,2248,40.55,12.18,0.8,,,2.548889636993408,0.0,IB02
2004-05-03,14.13,15.35,620,11.46,2230,86.7,94.4,2320,80.1,1540,3.069,259.8,9.13,1016,227.7,3.82,4.4,,,1.2615278959274292,1.3598568439483645,IB02
2004-05-04,14.44,18.31,1500,12.06,50,79.7,94.9,150,51.98,1430,2.911,316.6,10.47,704,30.5,9.55,1.2,,,2.5994627475738525,0.0,IB02
2004-05-05,15.17,18.85,1520,12.67,0,69.84,87.8,0,32.72,1520,3.253,244.7,8.44,1354,250.5,13.98,0.2,,,3.780574560165405,0.0,IB02
2004-05-07,14.75,19.97,1410,10.24,230,54.61,90.8,600,26.12,1130,2.343,268.9,7.39,1158,299.8,23.21,0.0,,,4.435813903808594,0.0,IB02
2004-05-08,13.39,18.17,1010,6.084,0,62.48,90.3,0,35.68,900,1.792,231.1,6.311,1155,91.6,17.43,0.0,,,3.3150181770324707,0.0,IB02
2004-05-09,13.39,19.77,1350,5.073,220,73.7,94.0,440,38.78,930,3.069,237.3,8.82,1302,228.0,27.95,0.0,,,4.60059118270874,0.0,IB02
2004-05-10,16.91,22.86,1330,11.66,0,68.03,93.6,500,34.86,1630,2.089,221.1,6.586,1016,239.4,23.18,0.0,,,4.502452850341797,0.0,IB02
2004-05-12,12.99,14.55,1650,9.1,2340,85.5,94.2,10,73.5,1640,3.958,26.31,11.28,618,34.43,5.162,15.0,,,1.5612987279891968,9.060870170593262,IB02
2004-05-13,15.97,22.73,1400,8.43,20,71.6,92.8,110,39.24,1040,1.75,232.1,7.15,1503,223.9,27.26,0.0,,,4.638023376464844,0.0,IB02
2004-05-14,13.87,18.98,1120,8.43,430,72.9,95.2,510,41.74,1610,2.026,54.98,7.75,810,71.0,23.65,0.0,,,3.9205944538116455,0.0,IB02
2004-05-15,14.18,20.19,920,8.3,520,72.1,92.9,520,44.77,920,1.67,20.89,5.88,851,34.51,18.46,0.4,,,3.405580520629883,0.0,IB02
2004-05-16,15.55,24.21,1220,6.623,430,70.2,93.9,520,37.42,1220,1.262,264.4,6.517,1308,223.4,26.66,0.0,,,4.500608444213867,0.0,IB02
2004-05-17,17.08,25.27,1330,9.51,220,68.11,95.7,710,30.62,1320,1.429,79.5,6.419,1636,63.46,28.67,0.0,,,5.057848930358887,0.0,IB02
2004-05-18,17.23,25.42,1240,7.9,430,60.75,93.6,240,28.87,1450,1.238,83.3,5.811,1141,48.55,29.84,0.0,,,5.105209827423096,0.0,IB02
2004-05-19,17.47,27.15,1210,7.36,440,58.64,89.1,250,25.84,1220,1.335,343.0,5.968,1434,32.29,30.39,0.0,,,5.440507411956787,0.0,IB02
2004-05-20,16.83,24.34,1310,6.758,500,60.28,92.0,450,23.49,1240,1.304,95.6,6.674,1228,75.3,31.01,0.0,,,5.212088108062744,0.0,IB02
2004-05-21,17.41,25.95,1230,8.23,420,68.21,91.8,430,38.22,1340,1.181,57.68,5.302,1311,47.77,29.67,0.0,,,5.038799285888672,0.0,IB02
2004-05-22,17.22,23.67,1300,11.86,440,78.6,95.1,600,48.39,1300,1.171,214.4,4.645,1651,250.7,13.04,0.0,,,2.889057874679565,0.0,IB02
2004-05-23,17.32,22.19,1030,9.77,0,69.46,93.6,610,36.48,1420,2.089,50.92,7.21,1349,62.41,25.92,0.0,,,4.717303276062012,0.0,IB02
2004-05-24,15.96,22.19,1040,7.96,230,68.75,91.6,440,34.26,1100,2.318,43.51,8.51,1043,42.53,24.99,0.0,,,4.715790271759033,0.0,IB02
2004-05-25,16.66,21.05,1220,12.06,350,77.8,94.2,530,51.89,1330,1.528,54.19,5.321,1015,44.07,11.2,0.0,,,2.628533124923706,0.0,IB02
2004-05-26,16.26,19.85,1020,13.8,2350,80.7,91.6,440,59.72,1010,0.956,60.2,4.704,1400,44.07,13.35,0.6,,,2.577139377593994,0.0,IB02
2004-05-27,16.9,24.01,1410,9.84,450,70.4,94.6,530,39.77,1530,1.055,16.49,5.194,1318,233.4,23.51,0.0,,,4.148399353027344,0.0,IB02
2004-05-28,17.6,25.55,1220,8.16,440,68.69,93.1,0,33.32,1010,1.984,241.7,6.488,1347,227.2,29.76,0.0,,,5.495204925537109,0.0,IB02
2004-05-29,19.7,26.95,1230,11.59,400,67.34,95.2,350,38.96,1330,1.448,242.0,6.311,1249,221.6,29.63,0.0,,,5.396958827972412,0.0,IB02
2004-05-30,20.67,27.96,1430,12.8,350,57.37,93.4,500,29.67,1400,1.641,240.6,6.448,1406,233.8,28.94,0.0,,,5.7117600440979,0.0,IB02
2004-05-31,20.79,27.15,1350,15.42,2350,61.76,84.2,2350,39.85,1100,1.06,197.4,5.508,1423,52.83,23.48,0.0,,,4.614943504333496,0.0,IB02
2004-06-01,21.6,29.5,1220,13.14,410,58.25,94.3,600,30.41,1420,1.563,243.3,6.35,1400,216.7,29.84,0.0,,,5.952225208282471,0.0,IB02
2004-06-02,20.8,27.62,1240,14.08,430,67.54,89.0,2350,38.03,900,1.704,40.15,5.743,1417,44.62,29.22,0.0,,,5.675443649291992,0.0,IB02
2004-06-03,19.76,26.14,1410,12.6,450,67.79,93.3,440,38.57,1050,1.795,236.7,7.46,1342,242.2,28.51,0.0,,,5.388442993164063,0.0,IB02
2004-06-04,20.84,28.09,1410,13.27,420,62.58,90.0,430,25.16,1430,1.783,246.8,6.096,1132,285.4,26.02,0.0,,,5.610599994659424,0.0,IB02
2004-06-05,20.82,28.36,1250,13.14,450,57.84,93.2,500,28.46,1400,2.436,244.7,7.03,833,222.4,29.55,0.0,,,6.336995601654053,0.0,IB02
2004-06-06,21.39,29.71,1230,11.86,400,59.04,85.8,2350,26.78,940,1.568,39.21,6.576,1526,26.94,30.64,0.0,,,6.152113437652588,0.0,IB02
2004-06-07,20.41,27.82,1320,13.07,450,72.3,92.9,510,43.06,1510,2.048,50.25,6.448,804,23.71,29.5,0.0,,,5.730158805847168,0.0,IB02
2004-06-08,20.98,28.09,1320,14.08,450,69.07,92.9,600,39.5,1340,1.847,45.43,5.762,1625,36.12,26.52,0.0,,,5.430649280548096,0.0,IB02
2004-06-09,22.29,29.71,1230,13.95,350,56.21,89.6,410,27.65,1600,1.124,82.8,8.06,1044,118.4,29.63,0.0,,,5.7415266036987305,0.0,IB02
2004-06-10,22.45,31.12,1130,12.47,420,52.09,84.3,500,26.11,1120,1.033,42.84,6.693,1200,46.82,31.23,0.0,,,5.981923580169678,0.0,IB02
2004-06-11,22.1,31.45,1300,11.59,420,55.51,86.7,450,24.15,1300,1.317,38.58,7.7,1313,84.9,31.53,0.0,,,6.289689064025879,0.0,IB02
2004-06-12,23.49,31.72,1240,13.95,430,50.86,87.1,250,24.96,1240,1.281,260.1,6.262,1259,46.24,30.11,0.0,,,6.177529811859131,0.0,IB02
2004-06-13,21.37,26.03,920,14.81,0,57.95,86.2,550,34.46,1650,2.116,50.85,7.78,1125,43.87,27.27,0.2,,,5.609426021575928,0.0,IB02
2004-06-14,17.86,22.41,900,12.67,0,66.32,90.3,2340,40.46,910,1.821,45.7,8.53,943,21.79,14.41,3.0,,,3.465803384780884,0.1689028739929199,IB02
2004-06-15,15.98,20.12,1750,11.52,2350,82.3,94.8,520,58.71,1730,1.112,32.35,5.233,1132,31.45,14.34,2.2,,,2.7234928607940674,0.0,IB02
2004-06-16,18.09,24.95,1110,9.91,420,73.7,95.2,530,45.5,1510,1.364,276.4,6.321,1120,35.94,13.28,1.2,,,3.157387018203736,0.0,IB02
2004-06-17,24.01,31.65,1350,16.89,150,57.6,91.4,0,25.9,1330,2.173,252.2,7.88,1520,245.7,30.67,0.0,,,6.979579448699951,0.0,IB02
2004-06-18,23.58,31.46,1010,16.22,430,59.8,95.4,540,27.65,1540,2.434,234.3,7.78,1421,208.2,31.98,0.0,,,7.18208122253418,0.0,IB02
2004-06-19,21.69,29.5,1320,14.49,330,67.04,84.3,350,36.87,1440,2.102,253.5,7.8,1506,304.1,19.89,0.0,,,5.112627983093262,0.0,IB02
2004-06-20,20.57,25.88,1140,15.82,440,72.7,93.4,550,44.48,1140,1.219,44.88,5.684,1213,32.39,18.74,1.4,,,3.930243968963623,0.0,IB02
2004-06-21,21.91,29.64,1400,14.48,450,71.1,92.0,500,41.92,1300,1.149,203.3,5.38,1445,267.7,25.14,0.0,,,5.039638042449951,0.0,IB02
2004-06-22,23.66,32.17,1430,15.96,510,59.82,93.4,540,24.22,1340,1.08,212.4,5.557,1434,112.4,27.51,0.0,,,5.743896484375,0.0,IB02
2004-06-23,23.8,30.78,1540,14.15,440,62.65,89.9,2350,36.06,1120,1.662,241.2,5.684,1137,280.5,30.95,0.0,,,6.324897289276123,0.0,IB02
2004-06-24,24.73,32.18,1220,17.77,40,69.3,91.9,140,42.05,1010,1.513,57.08,5.625,1335,39.25,28.06,0.0,,,6.002377033233643,0.0,IB02
2004-06-25,24.3,30.97,1410,17.5,420,59.71,90.8,510,36.46,1450,1.798,51.82,6.517,1452,36.29,30.02,0.0,,,6.379740715026856,0.0,IB02
2004-06-26,25.7,34.79,1300,15.29,430,51.31,82.4,440,25.09,1330,1.127,67.94,5.086,1503,66.67,31.38,0.0,,,6.57739782333374,0.0,IB02
2004-06-27,26.75,35.67,1320,16.43,310,50.0,84.2,450,23.88,1600,1.108,75.7,8.8,1335,173.3,31.73,0.0,,,6.736753463745117,0.0,IB02
2004-06-28,27.05,36.95,1220,16.36,410,47.87,80.9,450,21.46,1140,1.134,57.81,6.586,1444,27.98,31.33,0.0,,,6.857607841491699,0.0,IB02
2004-06-29,25.69,32.44,1510,17.1,440,57.3,82.9,2350,33.97,1500,1.739,31.63,6.527,1110,35.73,31.03,0.0,,,6.74417781829834,0.0,IB02
2004-06-30,26.98,35.2,1310,17.9,440,54.01,88.2,410,22.26,1410,1.823,241.4,5.978,1527,238.3,30.67,0.0,,,7.304986953735352,0.0,IB02
2004-07-01,26.37,35.94,1320,18.58,450,60.71,84.8,2240,24.75,1250,1.844,62.59,7.5,1418,28.08,30.19,0.0,,,7.386985778808594,0.0,IB02
2004-07-02,23.31,26.82,1220,17.57,0,64.65,83.5,230,48.98,1410,3.104,48.5,8.39,1003,35.84,30.33,0.0,,,6.186811923980713,0.0,IB02
2004-07-03,22.97,29.84,1410,14.22,450,59.14,85.1,500,35.79,1330,1.613,49.93,5.958,727,68.17,30.83,0.0,,,6.176681518554688,0.0,IB02
2004-07-04,24.52,32.24,1400,15.43,400,56.59,85.5,450,33.83,1450,1.205,143.6,5.468,1414,246.0,31.0,0.0,,,6.252307415008545,0.0,IB02
2004-07-05,25.67,35.06,1350,14.42,440,51.19,86.0,510,18.36,1430,1.217,83.2,5.762,1525,75.4,30.77,0.0,,,6.610785007476807,0.0,IB02
2004-07-06,25.54,33.52,1520,17.5,330,60.88,85.8,310,31.42,1110,1.779,58.66,7.59,1151,30.29,24.69,0.0,,,6.095563888549805,0.0,IB02
2004-07-07,26.56,32.06,1120,21.74,110,65.72,84.3,120,39.57,900,1.921,218.0,7.44,1019,263.6,19.21,0.0,,,5.218257904052734,0.0,IB02
2004-07-08,24.97,32.33,1430,16.51,2320,52.29,92.0,540,17.36,1400,2.268,251.9,7.81,1515,276.9,25.72,0.6,,,6.714343547821045,0.0,IB02
2004-07-09,21.26,29.84,1150,12.67,420,54.76,81.6,2310,21.87,1150,1.311,160.7,6.076,1216,57.8,23.79,0.0,,,5.241858005523682,0.0,IB02
2004-07-10,22.32,30.78,1420,13.48,500,59.33,89.1,440,28.19,1420,1.227,218.1,5.704,1319,68.79,30.34,0.0,,,5.962588787078857,0.0,IB02
2004-07-11,21.51,28.5,1050,13.61,500,66.9,84.3,420,42.12,1050,1.551,47.23,7.55,1158,32.48,21.76,0.0,,,4.734819889068604,0.0,IB02
2004-07-12,18.13,20.26,1800,14.02,2350,85.3,94.5,1230,65.04,1800,0.997,44.12,5.272,619,45.51,5.695,12.8,,,1.63216233253479,7.5786824226379395,IB02
2004-07-13,20.07,26.03,1340,13.07,240,71.0,94.5,240,37.29,1140,1.454,239.0,6.233,1024,249.5,21.91,0.2,,,4.462049961090088,0.0,IB02
2004-07-14,20.48,26.57,1020,14.22,500,69.93,94.2,520,46.04,1020,1.057,325.4,6.439,1127,67.85,19.16,0.0,,,3.872666835784912,0.0,IB02
2004-07-15,21.87,30.11,1250,12.47,400,64.23,93.7,530,32.5,1020,1.235,249.2,5.331,1550,236.4,28.26,0.0,,,5.5426411628723145,0.0,IB02
2004-07-16,22.72,30.98,1340,13.01,440,60.01,93.5,500,26.78,1450,1.204,73.8,6.096,1216,43.19,31.38,0.0,,,6.063385009765625,0.0,IB02
2004-07-17,23.24,31.32,1450,14.15,350,61.75,91.7,440,25.97,1630,1.399,64.2,4.547,1547,104.2,21.61,0.0,,,5.101814270019531,0.0,IB02
2004-07-18,24.53,31.18,1340,17.5,450,72.5,90.0,510,48.98,1350,1.773,47.32,5.87,1300,18.44,27.03,0.0,,,5.717878341674805,0.0,IB02
2004-07-19,26.01,33.92,1340,18.91,420,70.1,89.8,500,41.03,1340,1.5,53.52,4.91,737,36.03,28.89,0.0,,,6.308424472808838,0.0,IB02
2004-07-20,25.55,32.45,1240,19.18,500,72.6,92.7,440,44.27,1210,1.394,77.3,5.41,1419,235.0,26.78,0.0,,,5.731224536895752,0.0,IB02
2004-07-21,25.64,34.12,1510,18.17,430,68.82,93.5,540,28.18,1510,1.095,84.3,4.694,1306,33.82,24.83,0.0,,,5.534499168395996,0.0,IB02
2004-07-22,28.0,37.8,1520,18.04,520,61.95,92.0,350,21.99,1510,1.081,173.0,5.027,1615,249.4,28.55,0.0,,,6.437888145446777,0.0,IB02
2004-07-23,28.63,37.73,1410,20.06,500,64.86,94.0,620,28.59,1120,1.16,54.11,5.625,1209,44.6,27.37,0.0,,,6.363767147064209,0.0,IB02
2004-07-24,27.39,32.86,1210,22.41,2330,60.42,89.1,500,35.18,1350,2.12,49.44,6.448,1422,64.76,27.73,0.0,,,6.61884880065918,0.0,IB02
2004-07-25,26.39,33.14,1310,18.71,450,58.8,79.9,500,37.13,1440,1.665,248.7,7.37,1356,241.1,26.16,0.0,,,6.047586441040039,0.0,IB02
2004-07-26,24.83,30.78,1420,17.97,450,65.72,87.7,520,34.18,1010,1.434,236.0,6.723,1056,38.12,20.64,0.0,,,4.876659393310547,0.0,IB02
2004-07-27,24.54,31.66,1040,18.78,0,69.57,90.9,530,36.13,1040,1.569,357.4,6.546,1605,36.31,19.7,0.0,,,4.891472339630127,0.0,IB02
2004-07-28,24.99,33.13,1300,17.11,350,64.99,90.7,540,36.13,1120,1.248,233.0,5.488,1237,224.1,24.65,0.0,,,5.413957118988037,0.0,IB02
2004-07-29,24.25,32.06,1550,17.64,450,69.18,89.8,430,30.82,1550,1.005,32.23,5.047,1614,45.0,17.17,1.2,,,4.181029319763184,0.0,IB02
2004-07-30,25.18,32.59,1330,17.11,500,64.06,91.8,540,36.86,1330,1.307,27.26,6.096,1018,44.71,26.73,0.0,,,5.664242267608643,0.0,IB02
2004-07-31,26.49,35.26,1310,19.38,510,57.57,87.8,520,31.55,1310,1.202,245.6,6.164,1403,224.4,25.63,0.0,,,5.8228631019592285,0.0,IB02
2004-08-01,26.63,36.41,1210,17.98,510,59.5,88.5,2340,25.9,1210,1.549,246.6,6.742,1259,254.3,28.66,0.0,,,6.7312116622924805,0.0,IB02
2004-08-02,26.35,36.0,1350,17.51,500,60.32,93.4,400,19.91,1350,1.899,234.8,8.85,1436,229.0,22.04,0.0,,,6.29194974899292,0.0,IB02
2004-08-03,27.5,35.61,1350,19.92,430,56.24,91.0,510,13.65,1350,2.42,239.6,6.909,1113,244.0,27.68,0.0,,,7.631068706512451,0.0,IB02
2004-08-04,26.37,32.45,1120,21.54,2340,71.8,91.4,1210,46.36,1050,1.603,64.33,7.89,1147,23.4,23.87,8.0,,,5.404231548309326,4.20125150680542,IB02
2004-08-05,24.32,30.24,1230,19.59,500,74.9,94.2,630,46.36,1300,1.307,232.8,5.87,1400,249.7,23.65,0.2,,,4.919177055358887,0.0,IB02
2004-08-06,24.5,32.99,1150,17.84,500,73.1,93.9,600,32.63,1200,1.067,235.2,6.282,1228,223.8,21.45,3.0,,,4.79957389831543,0.1693963706493377,IB02
2004-08-07,25.15,32.72,1430,17.11,520,67.99,93.9,550,27.85,1520,1.177,89.7,5.204,1207,171.6,26.55,0.0,,,5.563880443572998,0.0,IB02
2004-08-08,27.27,35.94,1300,19.38,520,69.43,92.0,500,36.52,1300,1.375,50.57,5.9,1410,54.25,26.28,0.0,,,6.011690139770508,0.0,IB02
2004-08-09,27.51,33.26,1430,22.95,530,71.3,92.3,550,44.53,1520,2.409,229.2,7.32,1008,244.3,27.21,0.0,,,6.421099662780762,0.0,IB02
2004-08-10,27.6,34.19,1530,22.28,500,70.3,92.8,520,41.97,1530,2.28,231.6,6.341,1549,226.4,27.44,0.0,,,6.539465427398682,0.0,IB02
2004-08-11,27.19,34.13,1420,21.2,520,57.51,90.1,300,23.21,1420,2.698,234.0,8.52,1525,213.4,27.82,0.0,,,7.356106758117676,0.0,IB02
2004-08-12,27.46,33.73,1400,20.46,50,59.59,82.7,310,26.57,1640,3.042,227.7,8.64,1333,233.4,28.87,0.0,,,7.611659049987793,0.0,IB02
2004-08-13,26.02,31.51,1320,19.38,510,63.45,87.9,110,42.99,1540,1.895,47.94,7.02,1315,24.65,26.94,0.0,,,5.834925651550293,0.0,IB02
2004-08-14,25.63,33.39,1140,18.51,530,65.84,87.5,510,36.87,1130,1.162,236.7,7.39,1127,129.1,22.6,0.0,,,5.012279510498047,0.0,IB02
2004-08-15,26.44,35.06,1320,18.58,510,61.23,88.9,420,34.98,1200,1.361,248.2,6.311,1332,212.6,27.68,0.0,,,6.0335564613342285,0.0,IB02
2004-08-16,26.94,35.6,1240,18.25,530,56.86,85.4,430,22.87,1250,1.425,227.3,5.762,1240,239.0,28.1,0.0,,,6.313996315002441,0.0,IB02
2004-08-17,26.45,32.94,1050,19.32,350,68.15,87.7,2340,43.73,1040,2.49,238.7,7.69,1138,251.1,27.57,0.0,,,6.350421905517578,0.0,IB02
2004-08-18,28.69,35.94,1230,21.74,410,60.75,91.0,420,26.3,1100,2.518,233.1,6.458,1528,225.4,27.91,0.0,,,7.343347072601318,0.0,IB02
2004-08-19,27.92,33.93,1350,22.75,530,66.43,92.2,540,32.29,1640,3.093,228.6,8.08,1600,244.7,27.9,0.0,,,7.246766090393066,0.0,IB02
2004-08-20,25.85,31.71,1210,18.65,0,68.73,92.2,520,48.5,1210,1.717,40.36,5.615,1058,26.94,23.8,0.0,,,5.136991500854492,0.0,IB02
2004-08-21,23.34,30.11,1110,16.24,450,62.26,83.2,100,40.91,1040,1.322,72.8,7.3,1410,90.9,18.59,0.0,,,4.207127094268799,0.0,IB02
2004-08-22,23.94,31.65,1330,16.1,520,60.54,87.3,540,34.79,1710,1.09,217.0,6.233,1249,199.2,23.38,0.0,,,4.776761054992676,0.0,IB02
2004-08-23,24.8,32.59,1420,16.04,540,60.67,84.5,520,33.7,1520,1.078,118.6,4.773,1106,128.0,23.77,0.0,,,4.90301513671875,0.0,IB02
2004-08-24,27.58,39.37,1130,18.31,530,63.08,84.4,550,23.74,1240,2.001,31.29,7.87,1131,233.9,24.34,0.0,,,7.007416725158691,0.0,IB02
2004-08-25,26.35,31.64,1420,22.35,520,65.21,83.0,530,44.6,1510,1.906,58.13,5.204,1454,62.67,24.02,0.0,,,5.481729030609131,0.0,IB02
2004-08-26,23.48,29.65,1200,19.38,2350,74.4,89.8,2350,50.47,1200,0.781,77.9,4.969,1222,207.7,9.53,1.6,,,2.4977829456329346,0.0,IB02
2004-08-27,23.12,29.11,1340,17.58,540,74.4,92.2,510,54.32,1250,1.867,235.0,7.89,1453,266.4,16.09,0.0,,,3.775548219680786,0.0,IB02
2004-08-28,24.44,31.12,1200,18.18,530,69.63,88.1,440,46.43,1200,1.092,170.1,4.116,1638,71.1,14.03,0.0,,,3.419412851333618,0.0,IB02
2004-08-29,23.92,29.79,940,18.51,550,73.8,89.5,430,50.73,1010,0.872,249.1,4.939,1117,108.9,13.17,0.0,,,3.024339199066162,0.0,IB02
2004-08-31,24.24,30.78,1130,18.24,430,77.1,95.4,530,50.53,1150,1.114,236.5,6.399,1340,228.6,24.07,0.2,,,4.60872220993042,0.0,IB02
2004-09-01,24.81,30.85,1230,19.86,350,73.9,94.3,540,44.27,1210,1.019,137.3,5.027,1525,157.0,20.88,0.0,,,4.235182762145996,0.0,IB02
2004-09-02,25.81,33.46,1350,19.86,550,74.2,93.6,610,40.3,1340,1.478,54.85,6.38,1600,42.89,22.27,0.0,,,4.98467493057251,0.0,IB02
2004-09-03,25.99,29.5,1220,22.81,510,80.4,91.9,510,62.11,1640,2.71,46.72,9.64,1247,53.5,19.2,0.0,,,4.351346015930176,0.0,IB02
2004-09-04,28.09,35.94,1510,23.75,430,72.1,92.4,2350,26.97,1510,1.53,53.31,5.331,943,46.25,17.85,0.0,,,5.007972717285156,0.0,IB02
2004-09-05,27.72,36.35,1550,23.35,2300,69.21,92.4,440,26.5,1600,1.017,47.92,4.998,1137,21.11,12.77,0.0,,,3.799561023712158,0.0,IB02
2004-09-06,26.83,32.72,1100,22.95,0,71.4,91.2,500,46.82,1040,1.727,52.14,7.1,1451,136.3,16.4,0.0,,,4.246614933013916,0.0,IB02
2004-09-07,25.43,28.64,1330,22.41,50,71.3,84.6,50,57.27,1440,2.482,64.76,6.586,841,68.53,12.39,0.0,,,3.5929250717163086,0.0,IB02
2004-09-08,25.41,30.11,1230,22.21,2250,68.14,84.0,2340,45.75,1150,1.913,60.71,6.047,1304,63.63,18.98,0.0,,,4.514315605163574,0.0,IB02
2004-09-09,24.85,31.78,1420,18.31,550,61.67,91.4,600,27.85,1350,0.96,117.7,5.527,1117,111.2,20.07,0.0,,,4.132554054260254,0.0,IB02
2004-09-10,24.05,32.45,1420,17.71,340,62.91,82.6,350,31.01,1430,0.837,153.7,4.42,1513,102.5,16.65,0.0,,,3.649292230606079,0.0,IB02
